item_id,title_zh,title_en,match_status,candidate_count,candidate_artists_or_collections,candidate_domains,candidate_source_page_urls,candidate_titles
49fe8df26017,他从远方归来,He Returned from Afar,exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,他从远方归来
4dddc8a5d7d9,抓住机会,Seize the Opportunity,exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,抓住机会
a2d46b3cb4d1,茶时光,Tea Time,exact_single,1,Robert Van Den Herik,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,茶时光
8b92b6d285f6,慈祥,Kindness,exact_single,1,韩玉臣,hanyuchen.artron.net,https://hanyuchen.artron.net/,慈祥
6b7d864c888e,山中隐者,Hermit in the Mountains,exact_single,1,岳敏君,yueminjun.artron.net,https://yueminjun.artron.net/,山中隐者
19b57d09297c,爱的科学,,exact_single,1,Antoine Alran,artmajeur.com,https://www.artmajeur.com/antoine-alran?view=grid&collections%5B%5D=2199799,爱的科学
8abe9c81c826,他乡的回忆,Memories of Another Land,exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,他乡的回忆
062f326b8e98,玄山,Mysterious Mountain,exact_single,1,尘三,artist.artron.net,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,玄山
893aad54af49,炊烟倒入船,Smoke Pours into the Boat,exact_single,1,管朴学,guanpuxue.artron.net,https://guanpuxue.artron.net/,炊烟倒入船
9a1e0ee6d44a,城市。清晨。,,exact_single,1,Igor Shulman,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,城市。清晨。
df7b2dba5cdd,太庙,Imperial Ancestral Temple,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,太庙
ab33bbd55ad5,奇妙的逃避,Marvelous Escape,exact_single,1,,,,奇妙的逃避
a7d5207f9ea6,闭嘴！,Shut Up!,exact_single,1,,,,闭嘴！
77275c1a67bd,橙色光辉,,exact_single,1,Viktor Sheleg,artmajeur.com,https://www.artmajeur.com/zh/yi-shu-pin?hybrid_query=%20Viktor%20Sheleg%20,橙色光辉
4283fc65cf83,信仰赋予翅膀,,unmatched,0,,,,
8551ae7f80f7,亿万恩典拯救世界,Billions of Graces Save the World,exact_single,1,,,,亿万恩典拯救世界
9a4dae4d2820,湛蓝微光,Azure Glow,exact_single,1,尘三,artist.artron.net,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,湛蓝微光
a62f9fc50576,盲目于时光,Blind to Time,exact_single,1,Oluwapelumi Olaosun,artmajeur.com,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,盲目于时光
1ab9ad174c36,《大地歌谣》,Ode to the Earth,ambiguous,2,黄建南,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,《大地歌谣》
cc2a8b43be5b,思考者,,exact_single,1,Ta,artmajeur.com,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,思考者
aa5e88096417,被拒者,The Rejected,exact_single,1,,,,被拒者
814713f5d813,竹石相依,Bamboo and Rock Harmony,exact_single,1,马章乘,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,竹石相依
40012f7f4cee,竞赛,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,竞赛
30853fcb8d32,情侣与红鸟,Couple and Red Bird,exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,情侣与红鸟
dca21e3fef6e,可爱的一家人,A Lovely Family,exact_single,1,苏大朝,artist.artron.net,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,可爱的一家人
fea17cf6dcb3,我们回来了,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,我们回来了
aadc301ec51c,景山,Scenic Mountain,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,景山
7c5ed693e0b8,《奇异空间》,Strange Space,ambiguous,2,黄建南,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,《奇异空间》
2f6707c3b847,起飞与坠落 2,,exact_single,1,Milos Hronec,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,起飞与坠落 2
609f3fd152a4,神光,Divine Light,exact_single,1,尘三,artist.artron.net,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,神光
1b07328324b1,路漫漫,Long Journey,exact_single,1,韩玉臣,hanyuchen.artron.net,https://hanyuchen.artron.net/,路漫漫
215a472ccd19,紧急情况,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,紧急情况
c98ca76d543c,疯狂的腿,,unmatched,0,,,,
d52e0cbba086,边界,Boundaries,ambiguous,2,Igor Shulman,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,边界
91f50c23fc2f,夜晚的紫,Purple Night,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,夜晚的紫
70f76e38d988,扬帆远航,Setting Sail,exact_single,1,马章乘,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,扬帆远航
aeef57584fe0,草堂,Thatched Cottage,unmatched,0,,,,
edd2983324cc,改变不会在等待中到来,,exact_single,1,Ganiyat Abdulazeez,artmajeur.com,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,改变不会在等待中到来
4f56f0d1a737,别有天地,Another World,exact_single,1,阿丁,ading.artron.net,https://ading.artron.net/,别有天地
74fcf37aaf27,外太空贺卡 4,Space Postcard 4,exact_single,1,,,,外太空贺卡 4
385c5d207b62,海阔天空,Boundless Sky,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,海阔天空
a211e992d223,人生的思考,Reflections on Life,exact_single,1,海阳,haiyang.artron.net,https://haiyang.artron.net/works_index_1,人生的思考
5bebb336604e,都市脉动1,Urban Pulse 1,unmatched,0,,,,
e4b69a80f90c,冲动,,unmatched,0,,,,
c53fef756797,疯狂,,exact_single,1,Milos Hronec,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,疯狂
f586cfcc206e,夜色（黑龙江畔）,Nightscape (Banks of the Heilongjiang),exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,夜色（黑龙江畔）
3610cd44fa81,悲伤的小丑,Sad Clown,exact_single,1,,,,悲伤的小丑
909c949dad25,《静谧》,Serenity,ambiguous,3,Milos Hronec; 黄建南,artmajeur.com; huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21; https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,《静谧》; 静谧
936ee0ee21e4,歌剧歌手,,unmatched,0,,,,
4672188789a7,哈尔滨街头,Harbin Streets,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,哈尔滨街头
43137ec12098,双影,Dual Shadows,exact_single,1,,,,双影
eab52362c481,王家坪,Wangjiaping,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,王家坪
b116e801f0aa,呼吉野的家,Home of Yoshino,exact_single,1,海阳,haiyang.artron.net,https://haiyang.artron.net/works_index_1,呼吉野的家
8d8a52eda4c8,东坡游春图,Dongpo's Spring Outing Painting,exact_single,1,阿丁,ading.artron.net,https://ading.artron.net/,东坡游春图
5424c12442b9,德格牧人家,Home of the Dege Shepherds,exact_single,1,韩玉臣,hanyuchen.artron.net,https://hanyuchen.artron.net/,德格牧人家
d4addde2ca14,不宜居的星球,Uninhabitable Planet,exact_single,1,,,,不宜居的星球
00bb39eeacb3,迷宫,,exact_single,1,Ta,artmajeur.com,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,迷宫
0195f572e5f8,是否应牵着一条飞鱼,Should One Hold a Flying Fish?,exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,是否应牵着一条飞鱼
30db275aa068,白色交响曲,,exact_single,1,Chloe Kaemmerer,artmajeur.com,https://www.artmajeur.com/chloe-kaemmerer?view=grid&collections%5B%5D=2320546,白色交响曲
3d4549820546,春山远去,Spring Mountains Recede,exact_single,1,尘三,artist.artron.net,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,春山远去
0ed104c16158,黑鸟,,exact_single,1,Milos Hronec,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,黑鸟
349710bdf95b,大地灵魂 2,大地灵魂 2,exact_single,1,,,,大地灵魂 2
c0a819759845,内外乐园,,exact_single,1,Dags Vidulejs,artmajeur.com,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,内外乐园
06e9042faac1,岸,Shore,exact_single,1,尘三,artist.artron.net,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,岸
9753bef074d8,早春,Early Spring,exact_single,1,苏阳阳,artist.artron.net,https://artist.artron.net/artists5391/sale-0-0-0-1-1/,早春
46f968491696,低潮,,exact_single,1,Igor Shulman,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,低潮
d23e017b119b,幻想,,exact_single,1,Milos Hronec,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,幻想
6a2d57cd5388,反弹,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,反弹
d547f0d4800f,等待假期,,exact_single,1,Igor Shulman,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,等待假期
646eedf4686c,青藤书屋,Green Vine Study,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,青藤书屋
bb4ca760e4bf,艰难的轨迹,Difficult Path,exact_single,1,,,,艰难的轨迹
87cb06976dd9,好山好水好风光,Beautiful Scenery,ambiguous,2,黄建南,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,好山好水好风光
ba50703eec4d,玉树哈秀的野兔,Jade Tree Hare,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,玉树哈秀的野兔
2872f2ea39d6,献给玫瑰,For the Rose,exact_single,1,Oluwapelumi Olaosun,artmajeur.com,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,献给玫瑰
a15cc3705b7d,蛤蜊田,,exact_single,1,Nga Tran,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,蛤蜊田
0cf80c920c66,求救信号,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,求救信号
913dcae8baba,拉萨街头,Streets of Lhasa,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,拉萨街头
3134c6885767,自由坠落,,exact_single,1,Milos Hronec,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,自由坠落
5f8e665a317d,麦积山,Maijishan,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,麦积山
763b7e1fa7f7,反面,,exact_single,1,Annabelle Amory,artmajeur.com,https://www.artmajeur.com/annabelle-amory?view=grid&collections%5B%5D=2064842,反面
12537dd03549,月光下,Moonlight,exact_single,1,Robert Van Den Herik,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,月光下
7555e5463b0c,播种,Sowing,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,播种
6e47216a7a6c,午后的街口,Afternoon Street Corner,unmatched,0,,,,
6a0d0a49234a,下地狱,Descent into Hell,exact_single,1,,,,下地狱
134956295e53,抽烟致死,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,抽烟致死
f1ff0c6ffd13,旗帜,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,旗帜
2fbe3007a8eb,《如梦似幻》,Dreamlike Illusion,ambiguous,2,黄建南,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,《如梦似幻》
9a91a38ec8f1,巅峰 2,Pinnacle 2,exact_single,1,,,,巅峰 2
cc17613b2be1,就像在下雨一样,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,就像在下雨一样
fac8930f43d4,我也是宇宙,,exact_single,1,Milos Hronec,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,我也是宇宙
48cc0b7ae1ec,衍山,Evolving Mountain,exact_single,1,尘三,artist.artron.net,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,衍山
f0c4f3857c85,征服，第二阶段,,unmatched,0,,,,
3a87827d7ef4,刺痛,Sting,exact_single,1,,,,刺痛
592133ef1675,秋日午后,,exact_single,1,Nga Tran,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,秋日午后
2ba6937a648a,舍弃,Abandonment,exact_single,1,岳敏君,yueminjun.artron.net,https://yueminjun.artron.net/,舍弃
e0e97436525c,《举头三尺有神明》,"Three Feet Above, the Gods Observe",ambiguous,2,黄建南,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,《举头三尺有神明》
b46fdcbc728d,码头,,exact_single,1,Nga Tran,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,码头
e0d4ac4604b9,白荷,White Lotus,exact_single,1,管朴学,guanpuxue.artron.net,https://guanpuxue.artron.net/,白荷
22369fd59f70,梦魇_孵化者,,unmatched,0,,,,
205b0cad1622,美丽女孩,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,美丽女孩
15b49eba10c4,孩子,Child,exact_single,1,,,,孩子
4662671554db,锦绣河山,Magnificent Landscape,unmatched,0,,,,
57b721da32a8,甲虫,,exact_single,1,Elisa De Montis,artmajeur.com,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,甲虫
aec4586d58b1,私语,Whisper,exact_single,1,,,,私语
e6c482d8371e,珍藏,Treasure,unmatched,0,,,,
58aefb5b0adb,生命之水,Water of Life,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,生命之水
340c9bab3126,《生命密码》,Life Code,ambiguous,2,黄建南,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,《生命密码》
c741ef3e2d30,沃野天光,Vast Fields and Heavenly Light,exact_single,1,尘三,artist.artron.net,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,沃野天光
b75bd3278387,留下的碎片,,exact_single,1,Ta,artmajeur.com,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,留下的碎片
ce734acc96a2,东方之夜,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,东方之夜
c3ee5fe292f6,莎拉与幽灵,,exact_single,1,Chloe Kaemmerer,artmajeur.com,https://www.artmajeur.com/chloe-kaemmerer?view=grid&collections%5B%5D=2320546,莎拉与幽灵
a48245b8db6d,呐喊,The Scream,ambiguous,2,Milos Hronec,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,呐喊
390d8eaa5b8d,比天空广阔的是胸怀,A Heart Broader Than the Sky,exact_single,1,,,,比天空广阔的是胸怀
51fa35bf4d09,蓝色的沉思,Blue Contemplation,exact_single,1,,,,蓝色的沉思
949c8e718b2a,数字战争,Digital War,exact_single,1,,,,数字战争
bf648976f624,节日,,exact_single,1,Viktor Sheleg,artmajeur.com,https://www.artmajeur.com/zh/yi-shu-pin?hybrid_query=%20Viktor%20Sheleg%20,节日
f2f42e1ee6d2,脆弱,,ambiguous,2,Jean-Humbert Savoldelli; Milos Hronec,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818; https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,脆弱
4f4009806f6f,红色的影响,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,红色的影响
0b7b583f2dad,注意，脆弱！,"Caution, Fragile!",exact_single,1,,,,注意，脆弱！
987d421e3ec9,在战斗中,,exact_single,1,Jeremie Camus,artmajeur.com,https://www.artmajeur.com/jeremie-camus?view=grid&collections%5B%5D=2238868,在战斗中
b687f93d4e58,在每个地方的中央,At the Center of Every Place,exact_single,1,Robert Van Den Herik,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,在每个地方的中央
976844de6774,冰湖渔火,Fishing Lights on the Ice Lake,unmatched,0,,,,
1446e96743ef,寒山暖阳,"Cold Mountain, Warm Sun",exact_single,1,管朴学,guanpuxue.artron.net,https://guanpuxue.artron.net/,寒山暖阳
3d308fb78d69,被绑住的龙虾,Bound Lobster,exact_single,1,苏大朝,artist.artron.net,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,被绑住的龙虾
64c1174c0062,窗户,Window,exact_single,1,,,,窗户
ffd85fec7db7,快乐服从社会,,exact_single,1,Dags Vidulejs,artmajeur.com,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,快乐服从社会
ef0d4cfdbb49,狮子王.jpg,Lion King.jpg,exact_single,1,苏大朝,artist.artron.net,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,狮子王.jpg
2013aa0c0e73,远方的阴影,Distant Shadows,exact_single,1,Robert Van Den Herik,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,远方的阴影
279e5c21ae3e,白牡丹,White Peony,exact_single,1,管朴学,guanpuxue.artron.net,https://guanpuxue.artron.net/,白牡丹
e64dfeaed030,伊卡尔的堕落 2,,exact_single,1,Alain Vintenon,artmajeur.com,https://www.artmajeur.com/alain-vintenon?view=grid&collections%5B%5D=2312140,伊卡尔的堕落 2
9eb0f59a741f,穿梭入口门,Portal Gate,exact_single,1,Robert Van Den Herik,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,穿梭入口门
06bd12237c02,十二怒汉与红衣女士,Twelve Angry Men and the Lady in Red,exact_single,1,,,,十二怒汉与红衣女士
3a9207888e2e,爱将拯救世界,,exact_single,1,Dags Vidulejs,artmajeur.com,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,爱将拯救世界
b58dd966280f,飞翔吧，春天来了！,"Fly, Spring Has Arrived!",exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,飞翔吧，春天来了！
a8be5b1177b3,紫色中的死亡,Death in Purple,exact_single,1,,,,紫色中的死亡
0ebe4180c160,简单的历史,Simple History,exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,简单的历史
bcbe8c65a6bf,时光,Time,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,时光
7c0f26de920c,夜行者,夜行者,exact_single,1,,,,夜行者
19973d5d3049,班卓琴演奏者,,exact_single,1,Ganiyat Abdulazeez,artmajeur.com,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,班卓琴演奏者
0eab1a07395f,圣痕,,exact_single,1,Annabelle Amory,artmajeur.com,https://www.artmajeur.com/annabelle-amory?view=grid&collections%5B%5D=2064842,圣痕
eede7cad3046,穿过夜的我的光,My Light Through the Night,exact_single,1,,,,穿过夜的我的光
5cf99f216350,水下的里加沉没,,exact_single,1,Dags Vidulejs,artmajeur.com,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,水下的里加沉没
a25d6a92a788,抢救生命,Saving Lives,exact_single,1,,,,抢救生命
50d7e202a650,在湖边玩耍,,unmatched,0,,,,
f3251ed259cd,从大鱼岛出发,Departing from Big Fish Island,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,从大鱼岛出发
e07a026d6ab4,鸟笼,Birdcage,exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,鸟笼
a7f82c4a070a,老工人,Old Worker,exact_single,1,戴泽,daize.artron.net,https://daize.artron.net/,老工人
2e68c13988f9,无处的希望,Hope in Nowhere,exact_single,1,,,,无处的希望
b7b81ddca3a5,圣水洗涤,Holy Water Cleansing,exact_single,1,韩玉臣,hanyuchen.artron.net,https://hanyuchen.artron.net/,圣水洗涤
3c9de05cf444,《秘异空间》,Secret Space,ambiguous,2,黄建南,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,《秘异空间》
231546034e19,永远快乐的士兵！,Forever Happy Soldier!,exact_single,1,,,,永远快乐的士兵！
74bd3832ade8,满足,,exact_single,1,Milos Hronec,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,满足
de3803386951,遥远的孩子,Distant Child,exact_single,1,,,,遥远的孩子
7ef5d7f6c97c,没有什么是不可能的,Nothing Is Impossible,exact_single,1,,,,没有什么是不可能的
c2543cb3ec76,惬意喵眠.PNG,Content Catnap.PNG,exact_single,1,苏大朝,artist.artron.net,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,惬意喵眠.PNG
55974b8d0005,献祭,Sacrifice,ambiguous,2,,,,献祭; 献祭 
f899ee99ca43,风景这边独好,The Scenery Here Is Uniquely Beautiful,ambiguous,2,黄建南,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,风景这边独好
55df3a8a7f8b,水滑行,,unmatched,0,,,,
7aaac1e1c8c4,洗礼归来,Baptism Return,exact_single,1,韩玉臣,hanyuchen.artron.net,https://hanyuchen.artron.net/,洗礼归来
38b76c101af4,象鸣,Elephant Call,exact_single,1,苏大朝,artist.artron.net,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,象鸣
e5ed6f14235a,月是故乡明,The Moon Shines Brighter in My Hometown,exact_single,1,陈可之,chenkezhi.artron.net,https://chenkezhi.artron.net/works_index_1,月是故乡明
7efde0416584,蓝色空间,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,蓝色空间
51d822cc8545,你需要的只是爱,All You Need Is Love,exact_single,1,Picrate,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,你需要的只是爱
185461e8cdb2,玛曲街景,Street Scene in Maqu,exact_single,1,韩玉臣,hanyuchen.artron.net,https://hanyuchen.artron.net/,玛曲街景
e6b6b08832f1,村口的小白马,Little White Horse at the Village Entrance,exact_single,1,海阳,haiyang.artron.net,https://haiyang.artron.net/works_index_1,村口的小白马
890430c0aedf,朝圣者,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,朝圣者
b6da7d70ba51,从另一个角度看,Another Perspective,exact_single,1,Robert Van Den Herik,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,从另一个角度看
1ed46f60b84c,红色故事,,exact_single,1,Jean-Humbert Savoldelli,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,红色故事
30efa80e4b86,罂粟花,,exact_single,1,Aurelie Lafourcade,artmajeur.com,https://www.artmajeur.com/aurelie-lafourcade?view=grid&collections%5B%5D=2408860,罂粟花
